id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization_difficulty,income,manpower,size_modifier
691,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,chinaware,Mindoro,5,5,3,0.00
692,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,fish,Samar,5,4,3,0.00
692,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,fish,Samar,5,4,3,0.00
692,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,fish,Samar,5,4,3,0.00
693,Asia,Indonesia,Lucon,mountain,pagan,tropical,malay,spices,Mindanao,6,4,3,0.00
693,Asia,Indonesia,Lucon,mountain,pagan,tropical,malay,spices,Mindanao,6,4,3,0.00
693,Asia,Indonesia,Lucon,mountain,pagan,tropical,malay,spices,Mindanao,6,4,3,0.00
694,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,fish,Palawan,7,4,3,0.00
694,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,fish,Palawan,7,4,3,0.00
694,Asia,Indonesia,Lucon,forest,pagan,tropical,malay,fish,Palawan,7,4,3,0.00
695,Asia,Indonesia,Borneo,mountain,pagan,tropical,malay,spices,Sabah,4,3,3,0.00
695,Asia,Indonesia,Borneo,mountain,pagan,tropical,malay,spices,Sabah,4,3,3,0.00
695,Asia,Indonesia,Borneo,mountain,pagan,tropical,malay,spices,Sabah,4,3,3,0.00
696,Asia,Indonesia,Borneo,forest,sunni,tropical,malay,spices,Brunei,4,8,5,0.00
696,Asia,Indonesia,Borneo,forest,sunni,tropical,malay,spices,Brunei,4,8,5,0.00
696,Asia,Indonesia,Borneo,forest,sunni,tropical,malay,spices,Brunei,4,8,5,0.00
697,Asia,Indonesia,Borneo,forest,hindu,tropical,malay,naval_supplies,Sarawak,3,3,3,0.00
697,Asia,Indonesia,Borneo,forest,hindu,tropical,malay,naval_supplies,Sarawak,3,3,3,0.00
697,Asia,Indonesia,Borneo,forest,hindu,tropical,malay,naval_supplies,Sarawak,3,3,3,0.00
698,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,iron,Bandjarmasin,4,3,3,0.00
698,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,iron,Bandjarmasin,4,3,3,0.00
698,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,iron,Bandjarmasin,4,3,3,0.00
699,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,chinaware,Selatan,4,3,3,0.00
699,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,chinaware,Selatan,4,3,3,0.00
699,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,chinaware,Selatan,4,3,3,0.00
700,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,fish,Kalimantan,4,2,2,0.00
700,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,fish,Kalimantan,4,2,2,0.00
700,Asia,Indonesia,Borneo,marsh,hindu,tropical,javan,fish,Kalimantan,4,2,2,0.00
701,Asia,Indonesia,Java,mountain,hindu,tropical,javan,spices,Sunda,3,7,4,0.00
701,Asia,Indonesia,Java,mountain,hindu,tropical,javan,spices,Sunda,3,7,4,0.00
701,Asia,Indonesia,Java,mountain,hindu,tropical,javan,spices,Sunda,3,7,4,0.00
702,Asia,Indonesia,Java,marsh,hindu,tropical,javan,sugar,Jakarta,3,1,5,0.00
702,Asia,Indonesia,Java,marsh,hindu,tropical,javan,sugar,Jakarta,3,1,5,0.00
702,Asia,Indonesia,Java,marsh,hindu,tropical,javan,sugar,Jakarta,3,1,5,0.00
703,Asia,Indonesia,Java,mountain,hindu,tropical,javan,coffee,Bandung,3,7,6,0.00
703,Asia,Indonesia,Java,mountain,hindu,tropical,javan,coffee,Bandung,3,7,6,0.00
703,Asia,Indonesia,Java,mountain,hindu,tropical,javan,coffee,Bandung,3,7,6,0.00
704,Asia,Indonesia,Surabaya,mountain,hindu,tropical,javan,coffee,Surabaja,3,8,6,0.00
704,Asia,Indonesia,Surabaya,mountain,hindu,tropical,javan,coffee,Surabaja,3,8,6,0.00
704,Asia,Indonesia,Surabaya,mountain,hindu,tropical,javan,coffee,Surabaja,3,8,6,0.00
705,Asia,Indonesia,Surabaya,marsh,hindu,tropical,javan,coffee,Bali,3,7,4,0.00
705,Asia,Indonesia,Surabaya,marsh,hindu,tropical,javan,coffee,Bali,3,7,4,0.00
705,Asia,Indonesia,Surabaya,marsh,hindu,tropical,javan,coffee,Bali,3,7,4,0.00
706,Asia,Indonesia,Celebes,forest,pagan,tropical,indonesian,spices,Manado,3,4,2,0.00
706,Asia,Indonesia,Celebes,forest,pagan,tropical,indonesian,spices,Manado,3,4,2,0.00
706,Asia,Indonesia,Celebes,forest,pagan,tropical,indonesian,spices,Manado,3,4,2,0.00
707,Asia,Indonesia,Celebes,mountain,pagan,tropical,indonesian,coffee,Sulawesi,3,5,3,0.00
707,Asia,Indonesia,Celebes,mountain,pagan,tropical,indonesian,coffee,Sulawesi,3,5,3,0.00
707,Asia,Indonesia,Celebes,mountain,pagan,tropical,indonesian,coffee,Sulawesi,3,5,3,0.00
708,Asia,Indonesia,Celebes,marsh,pagan,tropical,indonesian,spices,Makassar,3,8,5,0.00
708,Asia,Indonesia,Celebes,marsh,pagan,tropical,indonesian,spices,Makassar,3,8,5,0.00
708,Asia,Indonesia,Celebes,marsh,pagan,tropical,indonesian,spices,Makassar,3,8,5,0.00
709,Asia,Indonesia,Celebes,forest,pagan,tropical,indonesian,spices,Salabanka,3,5,3,0.00
709,Asia,Indonesia,Celebes,forest,pagan,tropical,indonesian,spices,Salabanka,3,5,3,0.00
709,Asia,Indonesia,Celebes,forest,pagan,tropical,indonesian,spices,Salabanka,3,5,3,0.00
710,Asia,Indonesia,Amboina,forest,hindu,tropical,indonesian,coffee,Sumbawa,3,5,3,0.00
710,Asia,Indonesia,Amboina,forest,hindu,tropical,indonesian,coffee,Sumbawa,3,5,3,0.00
710,Asia,Indonesia,Amboina,forest,hindu,tropical,indonesian,coffee,Sumbawa,3,5,3,0.00
711,Asia,Indonesia,Amboina,forest,pagan,tropical,indonesian,spices,Flores,3,4,3,0.00
711,Asia,Indonesia,Amboina,forest,pagan,tropical,indonesian,spices,Flores,3,4,3,0.00
711,Asia,Indonesia,Amboina,forest,pagan,tropical,indonesian,spices,Flores,3,4,3,0.00
712,Asia,Indonesia,Amboina,forest,pagan,tropical,indonesian,spices,Timor,5,3,2,0.00
712,Asia,Indonesia,Amboina,forest,pagan,tropical,indonesian,spices,Timor,5,3,2,0.00
712,Asia,Indonesia,Amboina,forest,pagan,tropical,indonesian,spices,Timor,5,3,2,0.00
713,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,spices,Tindore,4,8,3,0.00
713,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,spices,Tindore,4,8,3,0.00
713,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,spices,Tindore,4,8,3,0.00
714,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,coffee,Buru,5,3,2,0.00
714,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,coffee,Buru,5,3,2,0.00
714,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,coffee,Buru,5,3,2,0.00
715,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,spices,Ceram,5,3,2,0.00
715,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,spices,Ceram,5,3,2,0.00
715,Asia,Indonesia,Ternate,forest,pagan,tropical,indonesian,spices,Ceram,5,3,2,0.00
716,Oceania,Australia,Papua,mountain,pagan,tropical,native,fish,Sorong,8,1,1,0.00
716,Oceania,Australia,Papua,mountain,pagan,tropical,native,fish,Sorong,8,1,1,0.00
716,Oceania,Australia,Papua,mountain,pagan,tropical,native,fish,Sorong,8,1,1,0.00
717,Oceania,Australia,Papua,marsh,pagan,tropical,native,fish,Kalepam,7,1,1,0.00
717,Oceania,Australia,Papua,marsh,pagan,tropical,native,fish,Kalepam,7,1,1,0.00
717,Oceania,Australia,Papua,marsh,pagan,tropical,native,fish,Kalepam,7,1,1,0.00
718,Oceania,Australia,Papua,forest,pagan,tropical,native,gold,Wewak,9,1,1,0.00
718,Oceania,Australia,Papua,forest,pagan,tropical,native,gold,Wewak,9,1,1,0.00
718,Oceania,Australia,Papua,forest,pagan,tropical,native,gold,Wewak,9,1,1,0.00
719,Oceania,Australia,Papua,forest,pagan,tropical,native,fish,Rabaul,9,1,1,0.00
719,Oceania,Australia,Papua,forest,pagan,tropical,native,fish,Rabaul,9,1,1,0.00
719,Oceania,Australia,Papua,forest,pagan,tropical,native,fish,Rabaul,9,1,1,0.00
720,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,wool,Manunda,3,5,1,0.00
720,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,wool,Manunda,3,5,1,0.00
720,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,wool,Manunda,3,5,1,0.00
721,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,wool,Murumbidgee,3,6,1,0.00
721,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,wool,Murumbidgee,3,6,1,0.00
721,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,wool,Murumbidgee,3,6,1,0.00
722,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,grain,Yarra,3,8,1,0.00
722,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,grain,Yarra,3,8,1,0.00
722,Oceania,Australia,Kanguru,plains,pagan,temperate,aboriginal,grain,Yarra,3,8,1,0.00
723,Oceania,Australia,Botany,plains,pagan,temperate,aboriginal,wool,Wagga,3,6,1,0.00
723,Oceania,Australia,Botany,plains,pagan,temperate,aboriginal,wool,Wagga,3,6,1,0.00
723,Oceania,Australia,Botany,plains,pagan,temperate,aboriginal,wool,Wagga,3,6,1,0.00
724,Oceania,Australia,Botany,plains,pagan,temperate,aboriginal,grain,Wollongong,3,7,1,0.00
724,Oceania,Australia,Botany,plains,pagan,temperate,aboriginal,grain,Wollongong,3,7,1,0.00
724,Oceania,Australia,Botany,plains,pagan,temperate,aboriginal,grain,Wollongong,3,7,1,0.00
725,Oceania,Australia,Botany,forest,pagan,temperate,aboriginal,wool,Nandewar,3,5,1,0.00
725,Oceania,Australia,Botany,forest,pagan,temperate,aboriginal,wool,Nandewar,3,5,1,0.00
725,Oceania,Australia,Botany,forest,pagan,temperate,aboriginal,wool,Nandewar,3,5,1,0.00
726,Oceania,Australia,Botany,forest,pagan,tropical,aboriginal,fish,Towoomba,4,5,1,0.00
726,Oceania,Australia,Botany,forest,pagan,tropical,aboriginal,fish,Towoomba,4,5,1,0.00
726,Oceania,Australia,Botany,forest,pagan,tropical,aboriginal,fish,Towoomba,4,5,1,0.00
727,Oceania,Australia,Maori,plains,pagan,temperate,polynese,grain,Whangarei,4,7,1,0.00
727,Oceania,Australia,Maori,plains,pagan,temperate,polynese,grain,Whangarei,4,7,1,0.00
727,Oceania,Australia,Maori,plains,pagan,temperate,polynese,grain,Whangarei,4,7,1,0.00
728,Oceania,Australia,Maori,plains,pagan,temperate,polynese,wool,Taranaki,4,5,1,0.00
728,Oceania,Australia,Maori,plains,pagan,temperate,polynese,wool,Taranaki,4,5,1,0.00
728,Oceania,Australia,Maori,plains,pagan,temperate,polynese,wool,Taranaki,4,5,1,0.00
729,Oceania,Australia,Maori,mountain,pagan,temperate,polynese,wool,Wairoa,4,6,1,0.00
729,Oceania,Australia,Maori,mountain,pagan,temperate,polynese,wool,Wairoa,4,6,1,0.00
729,Oceania,Australia,Maori,mountain,pagan,temperate,polynese,wool,Wairoa,4,6,1,0.00
730,Oceania,Australia,Maori,mountain,pagan,temperate,polynese,wool,Timaru,5,5,1,0.00
730,Oceania,Australia,Maori,mountain,pagan,temperate,polynese,wool,Timaru,5,5,1,0.00
730,Oceania,Australia,Maori,mountain,pagan,temperate,polynese,wool,Timaru,5,5,1,0.00
731,Oceania,Australia,Tasmania,forest,pagan,temperate,aboriginal,fish,Macquarie,2,6,1,0.00
731,Oceania,Australia,Tasmania,forest,pagan,temperate,aboriginal,fish,Macquarie,2,6,1,0.00
731,Oceania,Australia,Tasmania,forest,pagan,temperate,aboriginal,fish,Macquarie,2,6,1,0.00
732,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,fish,Tangiers,0,8,2,0.00
732,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,fish,Tangiers,0,8,2,0.00
732,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,fish,Tangiers,0,8,2,0.00
733,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Fez,0,12,5,0.00
733,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Fez,0,12,5,0.00
733,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Fez,0,12,5,0.00
734,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,wine,Orania,0,6,3,0.00
734,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,wine,Orania,0,6,3,0.00
734,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,wine,Orania,0,6,3,0.00
735,Africa,North Africa,Maghreb,mountain,sunni,temperate,berber,wool,Atlas,0,4,1,0.00
735,Africa,North Africa,Maghreb,mountain,sunni,temperate,berber,wool,Atlas,0,4,1,0.00
735,Africa,North Africa,Maghreb,mountain,sunni,temperate,berber,wool,Atlas,0,4,1,0.00
736,Africa,North Africa,Maghreb,mountain,sunni,temperate,berber,iron,Aures,0,4,1,0.00
736,Africa,North Africa,Maghreb,mountain,sunni,temperate,berber,iron,Aures,0,4,1,0.00
736,Africa,North Africa,Maghreb,mountain,sunni,temperate,berber,iron,Aures,0,4,1,0.00
737,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Al_Djazair,0,7,4,0.00
737,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Al_Djazair,0,7,4,0.00
737,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Al_Djazair,0,7,4,0.00
738,Africa,North Africa,Maghreb,plains,sunni,temperate,berber,grain,Kabylia,0,5,1,0.00
738,Africa,North Africa,Maghreb,plains,sunni,temperate,berber,grain,Kabylia,0,5,1,0.00
738,Africa,North Africa,Maghreb,plains,sunni,temperate,berber,grain,Kabylia,0,5,1,0.00
739,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Tunisia,0,8,1,0.00
739,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Tunisia,0,8,1,0.00
739,Africa,North Africa,Maghreb,plains,sunni,temperate,maghrebi,grain,Tunisia,0,8,1,0.00
740,Africa,North Africa,Maghreb,desert,sunni,desertic,maghrebi,ivory,Tripolitania,0,3,1,0.00
740,Africa,North Africa,Maghreb,desert,sunni,desertic,maghrebi,ivory,Tripolitania,0,3,1,0.00
740,Africa,North Africa,Maghreb,desert,sunni,desertic,maghrebi,ivory,Tripolitania,0,3,1,0.00
741,Africa,North Africa,Maghreb,desert,sunni,desertic,arabic,wool,Cyrenaica,0,3,1,0.00
741,Africa,North Africa,Maghreb,desert,sunni,desertic,arabic,wool,Cyrenaica,0,3,1,0.00
741,Africa,North Africa,Maghreb,desert,sunni,desertic,arabic,wool,Cyrenaica,0,3,1,0.00
742,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,wool,Quattara,0,1,1,0.00
742,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,wool,Quattara,0,1,1,0.00
742,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,wool,Quattara,0,1,1,0.00
743,Africa,North Africa,Egypt,desert,miaphysite,desertic,arabic,grain,Cataract,0,2,1,0.00
743,Africa,North Africa,Egypt,desert,miaphysite,desertic,arabic,grain,Cataract,0,2,1,0.00
743,Africa,North Africa,Egypt,desert,miaphysite,desertic,arabic,grain,Cataract,0,2,1,0.00
744,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Alexandria,0,11,6,0.00
744,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Alexandria,0,11,6,0.00
744,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Alexandria,0,11,6,0.00
745,Africa,North Africa,Egypt,marsh,sunni,temperate,arabic,fish,Delta,0,7,6,0.00
745,Africa,North Africa,Egypt,marsh,sunni,temperate,arabic,fish,Delta,0,7,6,0.00
745,Africa,North Africa,Egypt,marsh,sunni,temperate,arabic,fish,Delta,0,7,6,0.00
746,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Egypt,0,16,6,0.00
746,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Egypt,0,16,6,0.00
746,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Egypt,0,16,6,0.00
747,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Nile,0,9,6,0.00
747,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Nile,0,9,6,0.00
747,Africa,North Africa,Egypt,desert,sunni,desertic,arabic,grain,Nile,0,9,6,0.00
748,Africa,East Africa,Sudan,desert,sunni,desertic,nubian,ivory,Batn_al_Hajar,7,4,2,0.00
748,Africa,East Africa,Sudan,desert,sunni,desertic,nubian,ivory,Batn_al_Hajar,7,4,2,0.00
748,Africa,East Africa,Sudan,desert,sunni,desertic,nubian,ivory,Batn_al_Hajar,7,4,2,0.00
749,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Nubia,9,3,2,0.00
749,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Nubia,9,3,2,0.00
749,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Nubia,9,3,2,0.00
750,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Sudan,9,3,2,0.00
750,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Sudan,9,3,2,0.00
750,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Sudan,9,3,2,0.00
751,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Bisharin,9,3,2,0.00
751,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Bisharin,9,3,2,0.00
751,Africa,East Africa,Sudan,desert,miaphysite,desertic,nubian,slaves,Bisharin,9,3,2,0.00
752,Africa,East Africa,Ethiopia,mountain,sunni,desertic,ethiopian,slaves,Massawa,9,2,1,0.00
752,Africa,East Africa,Ethiopia,mountain,sunni,desertic,ethiopian,slaves,Massawa,9,2,1,0.00
752,Africa,East Africa,Ethiopia,mountain,sunni,desertic,ethiopian,slaves,Massawa,9,2,1,0.00
753,Africa,East Africa,Ethiopia,desert,miaphysite,desertic,ethiopian,coffee,Keren,9,1,1,0.00
753,Africa,East Africa,Ethiopia,desert,miaphysite,desertic,ethiopian,coffee,Keren,9,1,1,0.00
753,Africa,East Africa,Ethiopia,desert,miaphysite,desertic,ethiopian,coffee,Keren,9,1,1,0.00
754,Africa,East Africa,Somalia,desert,sunni,desertic,somali,fish,Issas,8,2,1,0.00
754,Africa,East Africa,Somalia,desert,sunni,desertic,somali,fish,Issas,8,2,1,0.00
754,Africa,East Africa,Somalia,desert,sunni,desertic,somali,fish,Issas,8,2,1,0.00
755,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Afars,8,1,1,0.00
755,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Afars,8,1,1,0.00
755,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Afars,8,1,1,0.00
756,Africa,East Africa,Socotra,mountain,miaphysite,desertic,arabic,fish,Socotra,8,2,1,0.00
756,Africa,East Africa,Socotra,mountain,miaphysite,desertic,arabic,fish,Socotra,8,2,1,0.00
756,Africa,East Africa,Socotra,mountain,miaphysite,desertic,arabic,fish,Socotra,8,2,1,0.00
757,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Somalia,8,1,1,0.00
757,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Somalia,8,1,1,0.00
757,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Somalia,8,1,1,0.00
758,Africa,East Africa,Somalia,plains,sunni,desertic,somali,wool,Ogaden,9,1,1,0.00
758,Africa,East Africa,Somalia,plains,sunni,desertic,somali,wool,Ogaden,9,1,1,0.00
758,Africa,East Africa,Somalia,plains,sunni,desertic,somali,wool,Ogaden,9,1,1,0.00
759,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Mudugh,7,2,1,0.00
759,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Mudugh,7,2,1,0.00
759,Africa,East Africa,Somalia,desert,sunni,desertic,somali,slaves,Mudugh,7,2,1,0.00
760,Africa,East Africa,Somalia,desert,sunni,desertic,somali,cloth,Mogadiscio,6,3,1,0.00
760,Africa,East Africa,Somalia,desert,sunni,desertic,somali,cloth,Mogadiscio,6,3,1,0.00
760,Africa,East Africa,Somalia,desert,sunni,desertic,somali,cloth,Mogadiscio,6,3,1,0.00
761,Africa,East Africa,Tanganyika,desert,sunni,tropical,swahili,slaves,Malindi,5,3,1,0.00
761,Africa,East Africa,Tanganyika,desert,sunni,tropical,swahili,slaves,Malindi,5,3,1,0.00
761,Africa,East Africa,Tanganyika,desert,sunni,tropical,swahili,slaves,Malindi,5,3,1,0.00
762,Africa,East Africa,Tanganyika,desert,sunni,tropical,swahili,slaves,Kenya,6,2,1,0.00
762,Africa,East Africa,Tanganyika,desert,sunni,tropical,swahili,slaves,Kenya,6,2,1,0.00
762,Africa,East Africa,Tanganyika,desert,sunni,tropical,swahili,slaves,Kenya,6,2,1,0.00
763,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Mombasa,7,4,1,0.00
763,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Mombasa,7,4,1,0.00
763,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Mombasa,7,4,1,0.00
764,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Tanga,5,3,2,0.00
764,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Tanga,5,3,2,0.00
764,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Tanga,5,3,2,0.00
765,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Zanzibar,0,5,2,0.00
765,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Zanzibar,0,5,2,0.00
765,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Zanzibar,0,5,2,0.00
766,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Rufiji,5,3,2,0.00
766,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Rufiji,5,3,2,0.00
766,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Rufiji,5,3,2,0.00
767,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Lindi,5,3,2,0.00
767,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Lindi,5,3,2,0.00
767,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Lindi,5,3,2,0.00
768,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Mtawa,3,2,2,0.00
768,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Mtawa,3,2,2,0.00
768,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,slaves,Mtawa,3,2,2,0.00
769,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Niassa,5,2,2,0.00
769,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Niassa,5,2,2,0.00
769,Africa,East Africa,Tanganyika,plains,sunni,tropical,swahili,ivory,Niassa,5,2,2,0.00
770,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,slaves,Nampuia,3,2,2,0.00
770,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,slaves,Nampuia,3,2,2,0.00
770,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,slaves,Nampuia,3,2,2,0.00
771,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,slaves,Zambezia,4,3,2,0.00
771,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,slaves,Zambezia,4,3,2,0.00
771,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,slaves,Zambezia,4,3,2,0.00
772,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,ivory,Inhambane,4,3,2,0.00
772,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,ivory,Inhambane,4,3,2,0.00
772,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,ivory,Inhambane,4,3,2,0.00
773,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,fish,Natal,4,5,4,0.00
773,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,fish,Natal,4,5,4,0.00
773,Africa,South Africa,Mozambicque,plains,pagan,tropical,shona,fish,Natal,4,5,4,0.00
774,Africa,South Africa,The Cape,plains,pagan,tropical,shona,grain,Transkei,3,5,4,0.00
774,Africa,South Africa,The Cape,plains,pagan,tropical,shona,grain,Transkei,3,5,4,0.00
774,Africa,South Africa,The Cape,plains,pagan,tropical,shona,grain,Transkei,3,5,4,0.00
775,Africa,South Africa,The Cape,mountain,pagan,temperate,bantu,wool,Ciskei,3,4,2,0.00
775,Africa,South Africa,The Cape,mountain,pagan,temperate,bantu,wool,Ciskei,3,4,2,0.00
775,Africa,South Africa,The Cape,mountain,pagan,temperate,bantu,wool,Ciskei,3,4,2,0.00
776,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,wool,Karroo,4,4,1,0.00
776,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,wool,Karroo,4,4,1,0.00
776,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,wool,Karroo,4,4,1,0.00
777,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,copper,Bushman,4,3,1,0.00
777,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,copper,Bushman,4,3,1,0.00
777,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,copper,Bushman,4,3,1,0.00
778,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,wine,Table,3,7,1,0.00
778,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,wine,Table,3,7,1,0.00
778,Africa,South Africa,The Cape,plains,pagan,temperate,bantu,wine,Table,3,7,1,0.00
779,Africa,South Africa,Namibia,desert,pagan,desertic,bantu,ivory,Namaqua,9,0,1,0.00
779,Africa,South Africa,Namibia,desert,pagan,desertic,bantu,ivory,Namaqua,9,0,1,0.00
779,Africa,South Africa,Namibia,desert,pagan,desertic,bantu,ivory,Namaqua,9,0,1,0.00
